hhid,clust,province,district,s11q2_1,s11q2_2,s11q2_0,s11q2_3,s11q2_4,s11q2_5,s11q2_6,s11q2_7,s11q2_8,s11q2_9,weight,owner,_merge
303429.0,10382.0,South,Huye,Yes,Jan-24,Yes,1.0,20.0,10.0,10.0,150.0,0.0,0.0,245.7302,Household,Matched (3)
303431.0,10382.0,South,Huye,Yes,June-24,Yes,1.0,19.0,6.0,7.0,120.0,4.0,2.0,245.7302,Household,Matched (3)
303469.0,10387.0,South,Huye,Yes,Feb-24,Yes,1.0,15.0,15.0,0.0,,0.0,0.0,562.5582,Household,Matched (3)
303469.0,10387.0,South,Huye,Yes,Dec-23,Yes,1.0,15.0,15.0,0.0,,0.0,0.0,562.5582,Household,Matched (3)
303469.0,10387.0,South,Huye,Yes,June-24,Yes,1.0,12.0,12.0,0.0,,0.0,0.0,562.5582,Household,Matched (3)
303470.0,10387.0,South,Huye,Yes,Jan-24,Yes,1.0,31.0,31.0,0.0,,0.0,0.0,562.5582,Household,Matched (3)
303470.0,10387.0,South,Huye,Yes,Sep-23 ,Yes,1.0,21.0,21.0,0.0,,0.0,0.0,562.5582,Household,Matched (3)
303470.0,10387.0,South,Huye,Yes,Nov-23,Yes,1.0,10.0,10.0,0.0,,0.0,0.0,562.5582,Household,Matched (3)
303470.0,10387.0,South,Huye,Yes,Oct-23,Yes,1.0,10.0,10.0,0.0,,0.0,0.0,562.5582,Household,Matched (3)
303470.0,10387.0,South,Huye,Yes,Feb-24,Yes,1.0,29.0,29.0,0.0,,0.0,0.0,562.5582,Household,Matched (3)
303470.0,10387.0,South,Huye,Yes,May-24,Yes,1.0,30.0,30.0,0.0,,0.0,0.0,562.5582,Household,Matched (3)
303470.0,10387.0,South,Huye,Yes,March-24,Yes,1.0,17.0,17.0,0.0,,0.0,0.0,562.5582,Household,Matched (3)
303470.0,10387.0,South,Huye,Yes,July-24,Yes,2.0,26.0,10.0,10.0,150.0,6.0,0.0,562.5582,Household,Matched (3)
303470.0,10387.0,South,Huye,Yes,April-24,Yes,1.0,17.0,17.0,0.0,,0.0,0.0,562.5582,Household,Matched (3)
303470.0,10387.0,South,Huye,Yes,June-24,Yes,2.0,40.0,30.0,10.0,150.0,0.0,0.0,562.5582,Household,Matched (3)
303470.0,10387.0,South,Huye,Yes,Dec-23,Yes,1.0,15.0,15.0,0.0,,0.0,0.0,562.5582,Household,Matched (3)
303472.0,10387.0,South,Huye,Yes,Dec-23,Yes,1.0,10.0,0.0,10.0,150.0,0.0,0.0,562.5582,Household,Matched (3)
303494.0,10389.0,South,Huye,Yes,Aug-24,Yes,1.0,2.0,0.0,0.0,,2.0,0.0,2044.3389,Household,Matched (3)
303543.0,10395.0,South,Huye,Yes,Nov-23,Yes,1.0,30.0,9.0,19.0,80.0,0.0,2.0,521.9759,Household,Matched (3)
303543.0,10395.0,South,Huye,Yes,Sep-23 ,Yes,2.0,25.0,15.0,0.0,,0.0,10.0,521.9759,Household,Matched (3)
303543.0,10395.0,South,Huye,Yes,Oct-23,Yes,2.0,21.0,21.0,0.0,,0.0,0.0,521.9759,Household,Matched (3)
303549.0,10395.0,South,Huye,Yes,Feb-24,Yes,1.0,10.0,10.0,0.0,0.0,0.0,0.0,521.9759,Household,Matched (3)
303549.0,10395.0,South,Huye,Yes,May-24,Yes,2.0,18.0,18.0,0.0,,0.0,0.0,521.9759,Household,Matched (3)
303549.0,10395.0,South,Huye,Yes,Jan-24,Yes,1.0,7.0,7.0,0.0,0.0,0.0,0.0,521.9759,Household,Matched (3)
303549.0,10395.0,South,Huye,Yes,June-24,Yes,1.0,7.0,7.0,0.0,,0.0,0.0,521.9759,Household,Matched (3)
303560.0,10397.0,South,Huye,Yes,Aug-24,Yes,1.0,1.0,1.0,0.0,,0.0,0.0,463.3571,Household,Matched (3)
303560.0,10397.0,South,Huye,Yes,July-24,Yes,1.0,10.0,5.0,0.0,,0.0,5.0,463.3571,Household,Matched (3)
303560.0,10397.0,South,Huye,Yes,June-24,Yes,1.0,10.0,10.0,0.0,,0.0,0.0,463.3571,Household,Matched (3)
303560.0,10397.0,South,Huye,Yes,Feb-24,Yes,1.0,13.0,8.0,0.0,,3.0,2.0,463.3571,Household,Matched (3)
303565.0,10397.0,South,Huye,Yes,Jan-24,Yes,1.0,15.0,0.0,15.0,150.0,0.0,0.0,463.3571,Household,Matched (3)
303565.0,10397.0,South,Huye,Yes,Dec-23,Yes,1.0,18.0,0.0,13.0,150.0,5.0,0.0,463.3571,Household,Matched (3)
303565.0,10397.0,South,Huye,Yes,Aug-24,Yes,2.0,8.0,0.0,8.0,150.0,0.0,0.0,463.3571,Household,Matched (3)
303565.0,10397.0,South,Huye,Yes,July-24,Yes,3.0,77.0,4.0,73.0,150.0,0.0,0.0,463.3571,Household,Matched (3)
303565.0,10397.0,South,Huye,Yes,June-24,Yes,2.0,45.0,0.0,45.0,150.0,0.0,0.0,463.3571,Household,Matched (3)
303566.0,10397.0,South,Huye,Yes,Feb-24,Yes,1.0,10.0,0.0,3.0,100.0,7.0,0.0,463.3571,Household,Matched (3)
303566.0,10397.0,South,Huye,Yes,Dec-23,Yes,2.0,18.0,0.0,18.0,120.0,0.0,0.0,463.3571,Household,Matched (3)
303566.0,10397.0,South,Huye,Yes,Oct-23,Yes,1.0,8.0,2.0,6.0,120.0,0.0,0.0,463.3571,Household,Matched (3)
303566.0,10397.0,South,Huye,Yes,Sep-23 ,Yes,1.0,7.0,0.0,0.0,0.0,6.0,1.0,463.3571,Household,Matched (3)
303567.0,10398.0,South,Huye,Yes,May-24,Yes,1.0,8.0,0.0,0.0,,5.0,3.0,369.3044,Household,Matched (3)
303570.0,10398.0,South,Huye,Yes,July-24,Yes,4.0,28.0,28.0,0.0,,0.0,0.0,369.3044,Household,Matched (3)
303570.0,10398.0,South,Huye,Yes,Aug-24,Yes,4.0,93.0,93.0,0.0,,0.0,0.0,369.3044,Household,Matched (3)
303571.0,10398.0,South,Huye,Yes,Sep-23 ,Yes,3.0,32.0,0.0,10.0,150.0,20.0,2.0,369.3044,Household,Matched (3)
303571.0,10398.0,South,Huye,Yes,Feb-24,Yes,3.0,30.0,10.0,10.0,120.0,10.0,0.0,369.3044,Household,Matched (3)
303571.0,10398.0,South,Huye,Yes,Aug-24,Yes,1.0,3.0,0.0,3.0,150.0,0.0,0.0,369.3044,Household,Matched (3)
303573.0,10398.0,South,Huye,Yes,June-24,Yes,3.0,30.0,0.0,30.0,150.0,0.0,0.0,369.3044,Household,Matched (3)
303573.0,10398.0,South,Huye,Yes,July-24,Yes,2.0,20.0,0.0,20.0,150.0,0.0,0.0,369.3044,Household,Matched (3)
303573.0,10398.0,South,Huye,Yes,May-24,Yes,1.0,12.0,0.0,4.0,150.0,5.0,3.0,369.3044,Household,Matched (3)
303573.0,10398.0,South,Huye,Yes,Feb-24,Yes,1.0,2.0,2.0,0.0,,0.0,0.0,369.3044,Household,Matched (3)
303574.0,10398.0,South,Huye,Yes,Aug-24,Yes,1.0,4.0,4.0,0.0,,0.0,0.0,369.3044,Household,Matched (3)
303575.0,10398.0,South,Huye,Yes,Jan-24,Yes,1.0,3.0,3.0,0.0,0.0,0.0,0.0,369.3044,Household,Matched (3)
303577.0,10399.0,South,Huye,Yes,June-24,Yes,2.0,18.0,6.0,0.0,,12.0,0.0,609.5551,Household,Matched (3)
303577.0,10399.0,South,Huye,Yes,March-24,Yes,1.0,9.0,0.0,0.0,,9.0,0.0,609.5551,Household,Matched (3)
303598.0,10401.0,South,Huye,Yes,Feb-24,Yes,4.0,21.0,5.0,16.0,150.0,0.0,0.0,467.7195,Household,Matched (3)
303598.0,10401.0,South,Huye,Yes,Jan-24,Yes,3.0,9.0,0.0,9.0,150.0,0.0,0.0,467.7195,Household,Matched (3)
303598.0,10401.0,South,Huye,Yes,July-24,Yes,6.0,6.0,3.0,0.0,,0.0,3.0,467.7195,Household,Matched (3)
303777.0,10421.0,South,Huye,Yes,Feb-24,Yes,2.0,10.0,10.0,0.0,0.0,0.0,0.0,378.3483,Household,Matched (3)
303777.0,10421.0,South,Huye,Yes,Jan-24,Yes,1.0,5.0,5.0,0.0,0.0,0.0,0.0,378.3483,Household,Matched (3)
303790.0,10422.0,South,Huye,Yes,Sep-23 ,Yes,2.0,21.0,10.0,0.0,0.0,3.0,8.0,904.93692,Household,Matched (3)
303790.0,10422.0,South,Huye,Yes,Dec-23,Yes,1.0,20.0,18.0,0.0,0.0,2.0,0.0,904.93692,Household,Matched (3)
303790.0,10422.0,South,Huye,Yes,March-24,Yes,3.0,25.0,25.0,0.0,,0.0,0.0,904.93692,Household,Matched (3)
303790.0,10422.0,South,Huye,Yes,Jan-24,Yes,2.0,40.0,32.0,0.0,0.0,8.0,0.0,904.93692,Household,Matched (3)
303790.0,10422.0,South,Huye,Yes,July-24,Yes,5.0,75.0,75.0,0.0,,0.0,0.0,904.93692,Household,Matched (3)
303790.0,10422.0,South,Huye,Yes,June-24,Yes,2.0,30.0,30.0,0.0,,0.0,0.0,904.93692,Household,Matched (3)
303822.0,10426.0,South,Huye,Yes,April-24,Yes,4.0,84.0,0.0,84.0,120.0,0.0,0.0,578.3230833333333,Household,Matched (3)
303822.0,10426.0,South,Huye,Yes,March-24,Yes,4.0,56.0,56.0,0.0,,0.0,0.0,578.3230833333333,Household,Matched (3)
303829.0,10427.0,South,Huye,Yes,June-24,Yes,1.0,17.0,17.0,0.0,,0.0,0.0,345.4085,Household,Matched (3)
303829.0,10427.0,South,Huye,Yes,April-24,Yes,1.0,16.0,16.0,0.0,,0.0,0.0,345.4085,Household,Matched (3)
303829.0,10427.0,South,Huye,Yes,Aug-24,Yes,1.0,4.0,4.0,0.0,,0.0,0.0,345.4085,Household,Matched (3)
303831.0,10427.0,South,Huye,Yes,July-24,Yes,3.0,20.0,10.0,10.0,150.0,0.0,0.0,345.4085,Household,Matched (3)
303831.0,10427.0,South,Huye,Yes,May-24,Yes,2.0,30.0,30.0,0.0,,0.0,0.0,345.4085,Household,Matched (3)
303831.0,10427.0,South,Huye,Yes,Aug-24,Yes,3.0,30.0,10.0,20.0,150.0,0.0,0.0,345.4085,Household,Matched (3)
303831.0,10427.0,South,Huye,Yes,June-24,Yes,2.0,40.0,20.0,20.0,150.0,0.0,0.0,345.4085,Household,Matched (3)
303832.0,10427.0,South,Huye,Yes,July-24,Yes,2.0,21.0,3.0,14.0,150.0,0.0,4.0,345.4085,Household,Matched (3)
303845.0,10428.0,South,Huye,Yes,April-24,Yes,1.0,15.0,15.0,0.0,,0.0,0.0,475.3902,Household,Matched (3)
303845.0,10428.0,South,Huye,Yes,March-24,Yes,1.0,16.0,5.0,11.0,150.0,0.0,0.0,475.3902,Household,Matched (3)
303845.0,10428.0,South,Huye,Yes,May-24,Yes,1.0,16.0,16.0,0.0,,0.0,0.0,475.3902,Household,Matched (3)
303845.0,10428.0,South,Huye,Yes,June-24,Yes,1.0,15.0,15.0,0.0,,0.0,0.0,475.3902,Household,Matched (3)
303845.0,10428.0,South,Huye,Yes,July-24,Yes,1.0,5.0,5.0,0.0,,0.0,0.0,475.3902,Household,Matched (3)
303870.0,10431.0,South,Huye,Yes,May-24,Yes,1.0,13.0,0.0,0.0,,13.0,0.0,426.6873,Household,Matched (3)
303870.0,10431.0,South,Huye,Yes,March-24,Yes,1.0,24.0,0.0,24.0,150.0,0.0,0.0,426.6873,Household,Matched (3)
303918.0,10437.0,South,Nyamagabe,Yes,July-24,Yes,1.0,3.0,3.0,0.0,,0.0,0.0,418.2388,Household,Matched (3)
303972.0,10443.0,South,Nyamagabe,Yes,Oct-23,Yes,20.0,20.0,20.0,0.0,,0.0,0.0,537.2037,Household,Matched (3)
303972.0,10443.0,South,Nyamagabe,Yes,Sep-23 ,Yes,2.0,20.0,20.0,0.0,,0.0,0.0,537.2037,Household,Matched (3)
303973.0,10443.0,South,Nyamagabe,Yes,Jan-24,Yes,3.0,30.0,18.0,0.0,,0.0,12.0,537.2037,Household,Matched (3)
303973.0,10443.0,South,Nyamagabe,Yes,July-24,Yes,3.0,30.0,20.0,10.0,150.0,0.0,0.0,537.2037,Household,Matched (3)
303973.0,10443.0,South,Nyamagabe,Yes,Dec-23,Yes,3.0,25.0,15.0,10.0,150.0,0.0,0.0,537.2037,Household,Matched (3)
303980.0,10443.0,South,Nyamagabe,Yes,April-24,Yes,1.0,10.0,0.0,10.0,150.0,0.0,0.0,537.2037,Household,Matched (3)
303980.0,10443.0,South,Nyamagabe,Yes,March-24,Yes,1.0,8.0,0.0,8.0,150.0,0.0,0.0,537.2037,Household,Matched (3)
303980.0,10443.0,South,Nyamagabe,Yes,May-24,Yes,1.0,10.0,0.0,10.0,150.0,0.0,0.0,537.2037,Household,Matched (3)
303989.0,10444.0,South,Nyamagabe,Yes,July-24,Yes,2.0,30.0,6.0,24.0,140.0,0.0,0.0,657.8696,Household,Matched (3)
303989.0,10444.0,South,Nyamagabe,Yes,June-24,Yes,2.0,24.0,4.0,20.0,140.0,0.0,0.0,657.8696,Household,Matched (3)
304044.0,10451.0,South,Nyamagabe,Yes,June-24,Yes,1.0,12.0,2.0,10.0,150.0,0.0,0.0,376.5903,Household,Matched (3)
304044.0,10451.0,South,Nyamagabe,Yes,Feb-24,Yes,2.0,22.0,0.0,22.0,150.0,0.0,0.0,376.5903,Household,Matched (3)
304044.0,10451.0,South,Nyamagabe,Yes,May-24,Yes,1.0,10.0,0.0,8.0,150.0,0.0,2.0,376.5903,Household,Matched (3)
304110.0,10458.0,South,Nyamagabe,Yes,Feb-24,Yes,3.0,50.0,7.0,43.0,150.0,0.0,0.0,524.1882,Household,Matched (3)
304115.0,10458.0,South,Nyamagabe,Yes,Aug-24,Yes,1.0,12.0,12.0,0.0,,0.0,0.0,524.1882,Household,Matched (3)
304115.0,10458.0,South,Nyamagabe,Yes,June-24,Yes,1.0,15.0,0.0,15.0,200.0,0.0,0.0,524.1882,Household,Matched (3)
304115.0,10458.0,South,Nyamagabe,Yes,May-24,Yes,1.0,12.0,12.0,0.0,,0.0,0.0,524.1882,Household,Matched (3)
304115.0,10458.0,South,Nyamagabe,Yes,July-24,Yes,1.0,15.0,15.0,0.0,,0.0,0.0,524.1882,Household,Matched (3)
304115.0,10458.0,South,Nyamagabe,Yes,Feb-24,Yes,2.0,25.0,5.0,0.0,0.0,0.0,20.0,524.1882,Household,Matched (3)
304126.0,10460.0,South,Nyamagabe,Yes,June-24,Yes,2.0,40.0,40.0,0.0,,0.0,0.0,446.63,Household,Matched (3)
304126.0,10460.0,South,Nyamagabe,Yes,July-24,Yes,2.0,30.0,30.0,0.0,,0.0,0.0,446.63,Household,Matched (3)
304126.0,10460.0,South,Nyamagabe,Yes,Feb-24,Yes,1.0,7.0,2.0,5.0,100.0,0.0,0.0,446.63,Household,Matched (3)
304126.0,10460.0,South,Nyamagabe,Yes,Jan-24,Yes,3.0,20.0,10.0,10.0,100.0,0.0,0.0,446.63,Household,Matched (3)
304126.0,10460.0,South,Nyamagabe,Yes,May-24,Yes,2.0,30.0,30.0,0.0,,0.0,0.0,446.63,Household,Matched (3)
304127.0,10460.0,South,Nyamagabe,Yes,April-24,Yes,1.0,12.0,0.0,12.0,150.0,0.0,0.0,446.63,Household,Matched (3)
304127.0,10460.0,South,Nyamagabe,Yes,May-24,Yes,1.0,10.0,10.0,0.0,,0.0,0.0,446.63,Household,Matched (3)
304127.0,10460.0,South,Nyamagabe,Yes,Feb-24,Yes,2.0,24.0,0.0,24.0,120.0,0.0,0.0,446.63,Household,Matched (3)
304132.0,10460.0,South,Nyamagabe,Yes,July-24,Yes,2.0,35.0,5.0,20.0,150.0,10.0,0.0,446.63,Household,Matched (3)
304132.0,10460.0,South,Nyamagabe,Yes,Dec-23,Yes,1.0,11.0,9.0,2.0,150.0,0.0,0.0,446.63,Household,Matched (3)
304135.0,10461.0,South,Nyamagabe,Yes,Aug-24,Yes,1.0,5.0,5.0,0.0,,0.0,0.0,496.544,Household,Matched (3)
304135.0,10461.0,South,Nyamagabe,Yes,June-24,Yes,30.0,25.0,25.0,0.0,,0.0,0.0,496.544,Household,Matched (3)
304135.0,10461.0,South,Nyamagabe,Yes,July-24,Yes,1.0,20.0,20.0,0.0,,0.0,0.0,496.544,Household,Matched (3)
304136.0,10461.0,South,Nyamagabe,Yes,July-24,Yes,2.0,20.0,10.0,10.0,150.0,0.0,0.0,496.544,Household,Matched (3)
304136.0,10461.0,South,Nyamagabe,Yes,April-24,Yes,2.0,30.0,10.0,20.0,150.0,0.0,0.0,496.544,Household,Matched (3)
304136.0,10461.0,South,Nyamagabe,Yes,June-24,Yes,2.0,30.0,10.0,20.0,150.0,0.0,0.0,496.544,Household,Matched (3)
304136.0,10461.0,South,Nyamagabe,Yes,Feb-24,Yes,1.0,25.0,25.0,0.0,0.0,0.0,0.0,496.544,Household,Matched (3)
304136.0,10461.0,South,Nyamagabe,Yes,March-24,Yes,2.0,30.0,10.0,20.0,150.0,0.0,0.0,496.544,Household,Matched (3)
304136.0,10461.0,South,Nyamagabe,Yes,May-24,Yes,2.0,30.0,10.0,20.0,150.0,0.0,0.0,496.544,Household,Matched (3)
304137.0,10461.0,South,Nyamagabe,Yes,March-24,Yes,6.0,150.0,50.0,100.0,150.0,0.0,0.0,496.544,Household,Matched (3)
304137.0,10461.0,South,Nyamagabe,Yes,Feb-24,Yes,7.0,210.0,0.0,210.0,200.0,0.0,0.0,496.544,Household,Matched (3)
304137.0,10461.0,South,Nyamagabe,Yes,May-24,Yes,4.0,124.0,30.0,94.0,150.0,0.0,0.0,496.544,Household,Matched (3)
304137.0,10461.0,South,Nyamagabe,Yes,July-24,Yes,4.0,124.0,30.0,0.0,,0.0,94.0,496.544,Household,Matched (3)
304137.0,10461.0,South,Nyamagabe,Yes,April-24,Yes,4.0,120.0,45.0,75.0,150.0,0.0,0.0,496.544,Household,Matched (3)
304137.0,10461.0,South,Nyamagabe,Yes,Jan-24,Yes,7.0,210.0,0.0,210.0,200.0,0.0,0.0,496.544,Household,Matched (3)
304137.0,10461.0,South,Nyamagabe,Yes,Aug-24,Yes,4.0,124.0,30.0,94.0,150.0,0.0,0.0,496.544,Household,Matched (3)
304137.0,10461.0,South,Nyamagabe,Yes,June-24,Yes,4.0,120.0,40.0,80.0,150.0,0.0,0.0,496.544,Household,Matched (3)
304142.0,10461.0,South,Nyamagabe,Yes,Aug-24,Yes,3.0,14.0,2.0,12.0,160.0,0.0,0.0,496.544,Household,Matched (3)
304142.0,10461.0,South,Nyamagabe,Yes,July-24,Yes,3.0,7.0,0.0,7.0,160.0,0.0,0.0,496.544,Household,Matched (3)
304243.0,10473.0,South,Nyamagabe,Yes,June-24,Yes,1.0,22.0,4.0,9.0,150.0,6.0,3.0,286.5827,Household,Matched (3)
304243.0,10473.0,South,Nyamagabe,Yes,May-24,Yes,1.0,20.0,0.0,20.0,150.0,0.0,0.0,286.5827,Household,Matched (3)
304269.0,10476.0,South,Nyamagabe,Yes,Feb-24,Yes,1.0,19.0,19.0,0.0,,0.0,0.0,367.2081,Household,Matched (3)
304269.0,10476.0,South,Nyamagabe,Yes,July-24,Yes,1.0,24.0,24.0,0.0,,0.0,0.0,367.2081,Household,Matched (3)
304270.0,10476.0,South,Nyamagabe,Yes,July-24,Yes,1.0,30.0,5.0,25.0,150.0,0.0,0.0,367.2081,Household,Matched (3)
304270.0,10476.0,South,Nyamagabe,Yes,June-24,Yes,1.0,20.0,0.0,20.0,150.0,0.0,0.0,367.2081,Household,Matched (3)
304272.0,10476.0,South,Nyamagabe,Yes,Aug-24,Yes,1.0,8.0,8.0,0.0,,0.0,0.0,367.2081,Household,Matched (3)
304324.0,10482.0,South,Nyamagabe,Yes,Oct-23,Yes,20.0,25.0,5.0,20.0,150.0,0.0,0.0,491.3327,Household,Matched (3)
304324.0,10482.0,South,Nyamagabe,Yes,Sep-23 ,Yes,20.0,20.0,5.0,15.0,150.0,0.0,0.0,491.3327,Household,Matched (3)
304328.0,10482.0,South,Nyamagabe,Yes,Jan-24,Yes,2.0,10.0,0.0,7.0,700.0,3.0,0.0,491.3327,Household,Matched (3)
304328.0,10482.0,South,Nyamagabe,Yes,June-24,Yes,2.0,20.0,0.0,20.0,140.0,0.0,0.0,491.3327,Household,Matched (3)
304344.0,10484.0,South,Nyamagabe,Yes,Aug-24,Yes,2.0,11.0,11.0,0.0,,0.0,0.0,641.4136,Household,Matched (3)
304344.0,10484.0,South,Nyamagabe,Yes,March-24,Yes,1.0,15.0,15.0,0.0,,0.0,0.0,641.4136,Household,Matched (3)
304344.0,10484.0,South,Nyamagabe,Yes,Feb-24,Yes,3.0,45.0,20.0,25.0,100.0,0.0,0.0,641.4136,Household,Matched (3)
304344.0,10484.0,South,Nyamagabe,Yes,June-24,Yes,3.0,75.0,16.0,59.0,150.0,0.0,0.0,641.4136,Household,Matched (3)
304344.0,10484.0,South,Nyamagabe,Yes,July-24,Yes,4.0,60.0,16.0,44.0,150.0,0.0,0.0,641.4136,Household,Matched (3)
304344.0,10484.0,South,Nyamagabe,Yes,Jan-24,Yes,1.0,8.0,8.0,0.0,,0.0,0.0,641.4136,Household,Matched (3)
304344.0,10484.0,South,Nyamagabe,Yes,Dec-23,Yes,3.0,45.0,20.0,25.0,150.0,0.0,0.0,641.4136,Household,Matched (3)
304347.0,10484.0,South,Nyamagabe,Yes,July-24,Yes,1.0,12.0,6.0,6.0,150.0,0.0,0.0,641.4136,Household,Matched (3)
304347.0,10484.0,South,Nyamagabe,Yes,May-24,Yes,1.0,10.0,0.0,10.0,150.0,0.0,0.0,641.4136,Household,Matched (3)
304348.0,10484.0,South,Nyamagabe,Yes,Feb-24,Yes,1.0,6.0,1.0,0.0,,4.0,1.0,641.4136,Household,Matched (3)
304348.0,10484.0,South,Nyamagabe,Yes,July-24,Yes,1.0,8.0,3.0,0.0,,3.0,2.0,641.4136,Household,Matched (3)
304362.0,10486.0,South,Nyamagabe,Yes,Feb-24,Yes,1.0,10.0,0.0,0.0,0.0,7.0,3.0,564.6389,Household,Matched (3)
304371.0,10487.0,South,Ruhango,Yes,Feb-24,Yes,3.0,19.0,9.0,6.0,120.0,0.0,4.0,477.8487397504456,Household,Matched (3)
304372.0,10487.0,South,Ruhango,Yes,June-24,Yes,1.0,30.0,30.0,0.0,,0.0,0.0,477.8487397504456,Household,Matched (3)
304372.0,10487.0,South,Ruhango,Yes,Feb-24,Yes,1.0,6.0,6.0,0.0,,0.0,0.0,477.8487397504456,Household,Matched (3)
304372.0,10487.0,South,Ruhango,Yes,July-24,Yes,1.0,15.0,15.0,0.0,,0.0,0.0,477.8487397504456,Household,Matched (3)
304374.0,10487.0,South,Ruhango,Yes,Aug-24,Yes,1.0,5.0,0.0,0.0,,5.0,0.0,477.8487397504456,Household,Matched (3)
304374.0,10487.0,South,Ruhango,Yes,July-24,Yes,1.0,18.0,17.0,0.0,,1.0,0.0,477.8487397504456,Household,Matched (3)
304375.0,10487.0,South,Ruhango,Yes,July-24,Yes,1.0,6.0,6.0,0.0,,0.0,0.0,477.8487397504456,Household,Matched (3)
304375.0,10487.0,South,Ruhango,Yes,Aug-24,Yes,1.0,6.0,0.0,0.0,,6.0,0.0,477.8487397504456,Household,Matched (3)
304404.0,10491.0,South,Ruhango,Yes,March-24,Yes,1.0,8.0,0.0,8.0,150.0,0.0,0.0,914.5998499702911,Household,Matched (3)
304404.0,10491.0,South,Ruhango,Yes,Nov-23,Yes,1.0,10.0,0.0,10.0,150.0,0.0,0.0,914.5998499702911,Household,Matched (3)
304404.0,10491.0,South,Ruhango,Yes,July-24,Yes,1.0,10.0,4.0,6.0,150.0,0.0,0.0,914.5998499702911,Household,Matched (3)
304404.0,10491.0,South,Ruhango,Yes,April-24,Yes,1.0,10.0,5.0,0.0,,5.0,0.0,914.5998499702911,Household,Matched (3)
304404.0,10491.0,South,Ruhango,Yes,Jan-24,Yes,1.0,12.0,8.0,0.0,,4.0,0.0,914.5998499702911,Household,Matched (3)
304404.0,10491.0,South,Ruhango,Yes,May-24,Yes,1.0,8.0,0.0,8.0,150.0,0.0,0.0,914.5998499702911,Household,Matched (3)
304404.0,10491.0,South,Ruhango,Yes,Dec-23,Yes,1.0,10.0,0.0,10.0,150.0,0.0,0.0,914.5998499702911,Household,Matched (3)
304404.0,10491.0,South,Ruhango,Yes,Oct-23,Yes,1.0,10.0,0.0,10.0,150.0,0.0,0.0,914.5998499702911,Household,Matched (3)
304405.0,10491.0,South,Ruhango,Yes,July-24,Yes,2.0,18.0,5.0,6.0,150.0,0.0,7.0,914.5998499702911,Household,Matched (3)
304405.0,10491.0,South,Ruhango,Yes,Sep-23 ,Yes,4.0,80.0,30.0,50.0,150.0,0.0,0.0,914.5998499702911,Household,Matched (3)
304405.0,10491.0,South,Ruhango,Yes,Dec-23,Yes,4.0,35.0,10.0,25.0,150.0,0.0,0.0,914.5998499702911,Household,Matched (3)
304411.0,10491.0,South,Ruhango,Yes,May-24,Yes,1.0,8.0,4.0,0.0,,0.0,4.0,914.5998499702911,Household,Matched (3)
304411.0,10491.0,South,Ruhango,Yes,Dec-23,Yes,2.0,20.0,10.0,10.0,150.0,0.0,0.0,914.5998499702911,Household,Matched (3)
304411.0,10491.0,South,Ruhango,Yes,April-24,Yes,1.0,8.0,8.0,0.0,,0.0,0.0,914.5998499702911,Household,Matched (3)
304411.0,10491.0,South,Ruhango,Yes,June-24,Yes,1.0,10.0,6.0,4.0,150.0,0.0,0.0,914.5998499702911,Household,Matched (3)
304411.0,10491.0,South,Ruhango,Yes,Jan-24,Yes,2.0,15.0,5.0,10.0,150.0,0.0,0.0,914.5998499702911,Household,Matched (3)
304411.0,10491.0,South,Ruhango,Yes,March-24,Yes,1.0,10.0,8.0,0.0,,0.0,2.0,914.5998499702911,Household,Matched (3)
304412.0,10491.0,South,Ruhango,Yes,April-24,Yes,1.0,8.0,4.0,0.0,,4.0,0.0,914.5998499702911,Household,Matched (3)
304412.0,10491.0,South,Ruhango,Yes,Feb-24,Yes,1.0,8.0,8.0,0.0,,0.0,0.0,914.5998499702911,Household,Matched (3)
304412.0,10491.0,South,Ruhango,Yes,May-24,Yes,1.0,10.0,10.0,0.0,,0.0,0.0,914.5998499702911,Household,Matched (3)
304467.0,10498.0,South,Ruhango,Yes,Jan-24,Yes,1.0,12.0,4.0,8.0,120.0,0.0,0.0,489.05738888888885,Household,Matched (3)
304467.0,10498.0,South,Ruhango,Yes,Dec-23,Yes,2.0,18.0,6.0,12.0,100.0,0.0,0.0,489.05738888888885,Household,Matched (3)
304472.0,10498.0,South,Ruhango,Yes,Feb-24,Yes,1.0,19.0,4.0,15.0,150.0,0.0,0.0,489.05738888888885,Household,Matched (3)
304472.0,10498.0,South,Ruhango,Yes,May-24,Yes,1.0,19.0,4.0,9.0,150.0,6.0,0.0,489.05738888888885,Household,Matched (3)
304473.0,10498.0,South,Ruhango,Yes,March-24,Yes,4.0,124.0,24.0,100.0,150.0,0.0,0.0,489.05738888888885,Household,Matched (3)
304473.0,10498.0,South,Ruhango,Yes,April-24,Yes,2.0,30.0,20.0,10.0,150.0,0.0,0.0,489.05738888888885,Household,Matched (3)
304474.0,10498.0,South,Ruhango,Yes,July-24,Yes,2.0,22.0,2.0,20.0,150.0,0.0,0.0,489.05738888888885,Household,Matched (3)
304474.0,10498.0,South,Ruhango,Yes,March-24,Yes,1.0,10.0,0.0,5.0,150.0,5.0,0.0,489.05738888888885,Household,Matched (3)
304474.0,10498.0,South,Ruhango,Yes,Jan-24,Yes,1.0,12.0,0.0,6.0,150.0,4.0,2.0,489.05738888888885,Household,Matched (3)
304474.0,10498.0,South,Ruhango,Yes,Feb-24,Yes,1.0,12.0,2.0,10.0,150.0,0.0,0.0,489.05738888888885,Household,Matched (3)
